name,bus,control,p_nom,type,weather_cell_id,subtype
Generator_mvgd_1249_lvgd_214187_solar_roof_mounted_1313044,BusBar_lac_128652,PQ,0.00936,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214187_solar_roof_mounted_1314971,BusBar_lac_128652,PQ,0.02795,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214188_solar_roof_mounted_1312447,BusBar_lac_128652,PQ,0.029835,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214188_solar_roof_mounted_1314976,BusBar_lac_128652,PQ,0.00843,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214188_solar_roof_mounted_1315859,BusBar_lac_128652,PQ,0.00361,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214189_solar_roof_mounted_1312804,BusBar_lac_128652,PQ,0.009880000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214189_solar_roof_mounted_1313722,BusBar_lac_128652,PQ,0.0033,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214189_solar_roof_mounted_1314027,BusBar_lac_128652,PQ,0.038,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214189_solar_roof_mounted_1315160,BusBar_lac_128652,PQ,0.027,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214189_solar_roof_mounted_1315205,BusBar_lac_128652,PQ,0.029920000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1313772,BusBar_lac_128652,PQ,0.0050999999999999995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1314953,BusBar_lac_128652,PQ,0.01235,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1315218,BusBar_lac_128652,PQ,0.0528,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1315280,BusBar_lac_128652,PQ,0.03024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1315894,BusBar_lac_128652,PQ,0.14592,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214190_solar_roof_mounted_1315933,BusBar_lac_128652,PQ,0.009869999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214191_solar_roof_mounted_1312934,BusBar_lac_128652,PQ,0.01008,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214191_solar_roof_mounted_1314823,BusBar_lac_128652,PQ,0.0067,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214191_solar_roof_mounted_1315288,BusBar_lac_128652,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214192_solar_roof_mounted_1310862,BusBar_lac_128652,PQ,0.03102,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214192_solar_roof_mounted_1313729,BusBar_lac_128652,PQ,0.027719999999999998,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214192_solar_roof_mounted_1314797,BusBar_lac_128652,PQ,0.00899,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214192_solar_roof_mounted_1314810,BusBar_lac_128652,PQ,0.0099,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214192_solar_roof_mounted_1314861,BusBar_lac_128652,PQ,0.005,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1312550,BusBar_lac_128652,PQ,0.00936,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1312843,BusBar_lac_128652,PQ,0.01776,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1313060,BusBar_lac_128652,PQ,0.016120000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1314957,BusBar_lac_128652,PQ,0.0044,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315046,BusBar_lac_128652,PQ,0.0069299999999999995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315182,BusBar_lac_128652,PQ,0.02924,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315251,BusBar_lac_128652,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315482,BusBar_lac_128652,PQ,0.0062699999999999995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315648,BusBar_lac_128652,PQ,0.00518,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214193_solar_roof_mounted_1315789,BusBar_lac_128652,PQ,0.00259,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1310896,BusBar_lac_128652,PQ,0.009130000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1312369,BusBar_lac_128652,PQ,0.0074,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1313686,BusBar_lac_128652,PQ,0.0046,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1314898,BusBar_lac_128652,PQ,0.010320000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1315491,BusBar_lac_128652,PQ,0.20556,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214194_solar_roof_mounted_1315830,BusBar_lac_128652,PQ,0.00874,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214195_solar_roof_mounted_1314975,BusBar_lac_128652,PQ,0.02079,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214196_solar_roof_mounted_1312687,BusBar_lac_128652,PQ,0.00551,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214196_solar_roof_mounted_1312854,BusBar_lac_128652,PQ,0.0045,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214196_solar_roof_mounted_1312875,BusBar_lac_128652,PQ,0.01092,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214196_solar_roof_mounted_1315080,BusBar_lac_128652,PQ,0.029670000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214196_solar_roof_mounted_1315494,BusBar_lac_128652,PQ,0.02622,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214197_solar_roof_mounted_1313969,BusBar_lac_128652,PQ,0.04094,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214197_solar_roof_mounted_1315417,BusBar_lac_128652,PQ,0.00792,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214197_solar_roof_mounted_1315518,BusBar_lac_128652,PQ,0.0299,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1312531,BusBar_lac_128652,PQ,0.013300000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1312584,BusBar_lac_128652,PQ,0.01207,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1312594,BusBar_lac_128652,PQ,0.0396,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1312838,BusBar_lac_128652,PQ,0.02166,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1313828,BusBar_lac_128652,PQ,0.02346,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1314805,BusBar_lac_128652,PQ,0.0058,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1314871,BusBar_lac_128652,PQ,0.01,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1315111,BusBar_lac_128652,PQ,0.00542,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1315426,BusBar_lac_128652,PQ,0.02916,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1315434,BusBar_lac_128652,PQ,0.07218000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214198_solar_roof_mounted_1315585,BusBar_lac_128652,PQ,0.02988,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1312477,BusBar_lac_128652,PQ,0.012025000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1312846,BusBar_lac_128652,PQ,0.00861,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1312939,BusBar_lac_128652,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1313760,BusBar_lac_128652,PQ,0.00945,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1315118,BusBar_lac_128652,PQ,0.0207,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1315441,BusBar_lac_128652,PQ,0.027565000000000003,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1315779,BusBar_lac_128652,PQ,0.005,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1316098,BusBar_lac_128652,PQ,0.0065,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1316137,BusBar_lac_128652,PQ,0.006719999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214199_solar_roof_mounted_1580567,BusBar_lac_128652,PQ,0.007,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1310642,BusBar_lac_128652,PQ,0.00455,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1310812,BusBar_lac_128652,PQ,0.06552,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1312227,BusBar_lac_128652,PQ,0.00624,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1312273,BusBar_lac_128652,PQ,0.00512,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1313688,BusBar_lac_128652,PQ,0.02975,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1314070,BusBar_lac_128652,PQ,0.0054,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1314998,BusBar_lac_128652,PQ,0.013474999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1315352,BusBar_lac_128652,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1315375,BusBar_lac_128652,PQ,0.02988,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1315914,BusBar_lac_128652,PQ,0.00644,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214200_solar_roof_mounted_1316095,BusBar_lac_128652,PQ,0.00294,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214201_solar_roof_mounted_1313062,BusBar_lac_128652,PQ,0.0095,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214202_solar_roof_mounted_1315068,BusBar_lac_128652,PQ,0.004125,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214202_solar_roof_mounted_1315077,BusBar_lac_128652,PQ,0.029885000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1312954,BusBar_lac_128652,PQ,0.00836,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1313000,BusBar_lac_128652,PQ,0.0028799999999999997,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1313034,BusBar_lac_128652,PQ,0.0045,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1314869,BusBar_lac_128652,PQ,0.0096,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1315066,BusBar_lac_128652,PQ,0.00756,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1315260,BusBar_lac_128652,PQ,0.00521,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1315695,BusBar_lac_128652,PQ,0.006900000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214203_solar_roof_mounted_1315828,BusBar_lac_128652,PQ,0.01036,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1312337,BusBar_lac_128652,PQ,0.0088,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1312710,BusBar_lac_128652,PQ,0.031605,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1313635,BusBar_lac_128652,PQ,0.0036,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1313866,BusBar_lac_128652,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1313867,BusBar_lac_128652,PQ,0.01218,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1314734,BusBar_lac_128652,PQ,0.00468,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1315065,BusBar_lac_128652,PQ,0.029920000000000002,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214204_solar_roof_mounted_1315216,BusBar_lac_128652,PQ,0.12233,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1312441,BusBar_lac_128652,PQ,0.020239999999999998,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1312844,BusBar_lac_128652,PQ,0.01955,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1312923,BusBar_lac_128652,PQ,0.00592,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1315297,BusBar_lac_128652,PQ,0.02988,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1315327,BusBar_lac_128652,PQ,0.19684000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1315812,BusBar_lac_128652,PQ,0.011519999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214205_solar_roof_mounted_1315857,BusBar_lac_128652,PQ,0.009165,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214206_solar_roof_mounted_1312593,BusBar_lac_128652,PQ,0.006900000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214206_solar_roof_mounted_1314914,BusBar_lac_128652,PQ,0.00495,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214206_solar_roof_mounted_1315240,BusBar_lac_128652,PQ,0.0087,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1312309,BusBar_lac_128652,PQ,0.037,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1312695,BusBar_lac_128652,PQ,0.009945,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1313004,BusBar_lac_128652,PQ,0.008775,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1313684,BusBar_lac_128652,PQ,0.02584,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1314014,BusBar_lac_128652,PQ,0.02493,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1314112,BusBar_lac_128652,PQ,0.0028,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1315405,BusBar_lac_128652,PQ,0.020925,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1315509,BusBar_lac_128652,PQ,0.0296,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214207_solar_roof_mounted_1316140,BusBar_lac_128652,PQ,0.145,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1310743,BusBar_lac_128652,PQ,0.004860000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1311026,BusBar_lac_128652,PQ,0.02958,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1313054,BusBar_lac_128652,PQ,0.0036,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1314063,BusBar_lac_128652,PQ,0.01225,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1314755,BusBar_lac_128652,PQ,0.010320000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507366_solar_roof_mounted_1315178,BusBar_lac_128652,PQ,0.00594,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507367_solar_roof_mounted_1315098,BusBar_lac_128652,PQ,0.007875,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507368_solar_roof_mounted_1313668,BusBar_lac_128652,PQ,0.0025,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507368_solar_roof_mounted_1313848,BusBar_lac_128652,PQ,0.0805,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507368_solar_roof_mounted_1315918,BusBar_lac_128652,PQ,0.00864,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507381_solar_roof_mounted_1313656,BusBar_lac_128652,PQ,0.01995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507381_solar_roof_mounted_1313676,BusBar_lac_128652,PQ,0.016875,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507381_solar_roof_mounted_1314758,BusBar_lac_128652,PQ,0.00504,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507381_solar_roof_mounted_1314822,BusBar_lac_128652,PQ,0.0096,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507381_solar_roof_mounted_1314859,BusBar_lac_128652,PQ,0.01586,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507382_solar_roof_mounted_1315760,BusBar_lac_128652,PQ,0.0074800000000000005,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_507382_solar_roof_mounted_1315994,BusBar_lac_128652,PQ,0.042,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214611_solar_roof_mounted_1312314,BusBar_lac_128779,PQ,0.00609,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1310624,BusBar_lac_128779,PQ,0.027,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1310850,BusBar_lac_128779,PQ,0.00962,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1312411,BusBar_lac_128779,PQ,0.00646,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1314023,BusBar_lac_128779,PQ,0.00532,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1314029,BusBar_lac_128779,PQ,0.00552,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1314892,BusBar_lac_128779,PQ,0.0275,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1315450,BusBar_lac_128779,PQ,0.0252,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1315604,BusBar_lac_128779,PQ,0.0054,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214612_solar_roof_mounted_1315897,BusBar_lac_128779,PQ,0.00663,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214613_solar_roof_mounted_1310991,BusBar_lac_128779,PQ,0.0144,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214613_solar_roof_mounted_1315333,BusBar_lac_128779,PQ,0.02106,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214613_solar_roof_mounted_1315737,BusBar_lac_128779,PQ,0.00414,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214614_solar_roof_mounted_1310865,BusBar_lac_128779,PQ,0.0057599999999999995,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214614_solar_roof_mounted_1312646,BusBar_lac_128779,PQ,0.029765,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214614_solar_roof_mounted_1315104,BusBar_lac_128779,PQ,0.029670000000000002,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1312851,BusBar_lac_128779,PQ,0.006615,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1313820,BusBar_lac_128779,PQ,0.02916,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1314864,BusBar_lac_128779,PQ,0.01088,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1314905,BusBar_lac_128779,PQ,0.00396,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1315265,BusBar_lac_128779,PQ,0.0020499999999999997,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1315429,BusBar_lac_128779,PQ,0.0144,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1315432,BusBar_lac_128779,PQ,0.01044,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1315757,BusBar_lac_128779,PQ,0.00588,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214615_solar_roof_mounted_1316152,BusBar_lac_128779,PQ,0.00856,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214616_solar_roof_mounted_1312530,BusBar_lac_128779,PQ,0.05104,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214616_solar_roof_mounted_1313870,BusBar_lac_128779,PQ,0.03179,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214616_solar_roof_mounted_1314839,BusBar_lac_128779,PQ,0.006785,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214616_solar_roof_mounted_1315172,BusBar_lac_128779,PQ,0.00714,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214616_solar_roof_mounted_1316069,BusBar_lac_128779,PQ,0.0050999999999999995,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214617_solar_roof_mounted_1312472,BusBar_lac_128779,PQ,0.012320000000000001,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214618_solar_roof_mounted_1310648,BusBar_lac_128779,PQ,0.0156,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214618_solar_roof_mounted_1313992,BusBar_lac_128779,PQ,0.0050999999999999995,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214618_solar_roof_mounted_1315181,BusBar_lac_128779,PQ,0.009,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_214618_solar_roof_mounted_1316044,BusBar_lac_128779,PQ,0.006664,solar,1123093,solar_roof_mounted
